pubkey,scid,channel_capacity,outgoing_reputation,incoming_revenue
033d38e07e2541628214c8184cf6c562311059872363e9f538b2f45434418b5bc5,452998790709248,5000000000,476281,3220235
033d38e07e2541628214c8184cf6c562311059872363e9f538b2f45434418b5bc5,489282674425856,5000000000,219541,147315
033d38e07e2541628214c8184cf6c562311059872363e9f538b2f45434418b5bc5,512372418609152,16777215000,2027963,3201713
038a43948bc67703c9ce8a94aa298867b8533633ae95dc80edf6e34020e820f030,423311976759296,2000000000,0,13163
038a43948bc67703c9ce8a94aa298867b8533633ae95dc80edf6e34020e820f030,573945069764608,4000000000,26402,46664
038a43948bc67703c9ce8a94aa298867b8533633ae95dc80edf6e34020e820f030,451899279081472,5000000000,51463,18045
038a43948bc67703c9ce8a94aa298867b8533633ae95dc80edf6e34020e820f030,469491465125888,2000000000,0,0
02aac548b877279c30f3abbb7301de93096e3b87144fc484dc3409bb0d6bd566b1,359540302348288,2000000000,1863901,389625
02aac548b877279c30f3abbb7301de93096e3b87144fc484dc3409bb0d6bd566b1,391426139553792,1600625000,67629,2895
02aac548b877279c30f3abbb7301de93096e3b87144fc484dc3409bb0d6bd566b1,378232000020480,957997000,0,1582207
02aac548b877279c30f3abbb7301de93096e3b87144fc484dc3409bb0d6bd566b1,347445674442752,500000000,273954,303647
02aac548b877279c30f3abbb7301de93096e3b87144fc484dc3409bb0d6bd566b1,487083651170304,2000000000,691727,747029
02aac548b877279c30f3abbb7301de93096e3b87144fc484dc3409bb0d6bd566b1,370535418626048,1100000000,239604,111419
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,396923697692672,3000000000,71804,1184918
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,498078767448064,2000000000,17319,89794
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,360639813976064,2500000000,120670,747821
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,593736279064576,16777215000,318964,5122672
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,338649581420544,10000000000,12685783,118768
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,570646534881280,10000000000,63109,305531
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,590437744181248,21654642000,1194542,1835417
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,504675837214720,2000000000,28331,560430
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,443103186059264,5000000000,131618,2775461
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,384829069787136,1600000000,51656,1218419
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,455197813964800,5000000000,413406,4157933
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,588238720925696,49698486000,3162132,138359
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,395824186064896,1800000000,59061,394358
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,368336395370496,50000000000,0,5226
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,449700255825920,500000000000,1871580,32742684
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,568447511625728,100000000000,152394,30146748
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,583840674414592,3000000000,1726047,1464840
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,348545186070528,2000000000,312101,2973595
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,591537255809024,10000000000,6990833,0
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,527765581398016,3198574000,265368,2980477
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,439804651175936,500000000,583428,119559
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,346346162814976,150000000000,59295332,425558
03279fc82bf354280cdae4c84033f856606cbe2d431d7cafa4387329dbd5ae529f,350744209326080,5000000000,1585464,168703
03279fc82bf354280cdae4c84033f856606cbe2d431d7cafa4387329dbd5ae529f,351843720953856,5000000000,172116,0
03279fc82bf354280cdae4c84033f856606cbe2d431d7cafa4387329dbd5ae529f,483785116286976,2000000000,0,252515
03279fc82bf354280cdae4c84033f856606cbe2d431d7cafa4387329dbd5ae529f,352943232581632,16777215000,257,1336623
03ceca124ca305f615fa78386f2317ce43c19529b3f0be0ad9bfe479216043ada7,402421255831552,1000000000,4713,54908
03ceca124ca305f615fa78386f2317ce43c19529b3f0be0ad9bfe479216043ada7,385928581414912,1000000000,59641,38109
03ceca124ca305f615fa78386f2317ce43c19529b3f0be0ad9bfe479216043ada7,387028093042688,1000000000,87990,59335
03e8b9a977fa3ae7acce74c25986c7240a921222e349729737df832a1b5ceb49df,373833953509376,4000000000,0,0
03e8b9a977fa3ae7acce74c25986c7240a921222e349729737df832a1b5ceb49df,494780232564736,2000000000,0,0
03627ebe50fc6eb80b0caab0c3714958c701eda735e3c29588e83150d6d4a93976,428809534898176,5000000000,2980,631517
03627ebe50fc6eb80b0caab0c3714958c701eda735e3c29588e83150d6d4a93976,534362651164672,15000000000,15219,955277
03627ebe50fc6eb80b0caab0c3714958c701eda735e3c29588e83150d6d4a93976,468391953498112,2000000000,293623,25456
03627ebe50fc6eb80b0caab0c3714958c701eda735e3c29588e83150d6d4a93976,548656302325760,6000000000,1111535,416787
03627ebe50fc6eb80b0caab0c3714958c701eda735e3c29588e83150d6d4a93976,547556790697984,5000000000,1431500,66273
03627ebe50fc6eb80b0caab0c3714958c701eda735e3c29588e83150d6d4a93976,405719790714880,3000000000,223241,1556629
03627ebe50fc6eb80b0caab0c3714958c701eda735e3c29588e83150d6d4a93976,578343116275712,4000000000,745294,57437
03627ebe50fc6eb80b0caab0c3714958c701eda735e3c29588e83150d6d4a93976,422212465131520,5000000000,36679,11769
03627ebe50fc6eb80b0caab0c3714958c701eda735e3c29588e83150d6d4a93976,582741162786816,10000000000,635632,774660
03bd6d28432d67effa2b2b89dd5fd68697940e8a8f2fbb84aaae90d584295b03bf,417814418620416,3000000000,213703,28331
03bd6d28432d67effa2b2b89dd5fd68697940e8a8f2fbb84aaae90d584295b03bf,420013441875968,4000000000,48817,107278
03bd6d28432d67effa2b2b89dd5fd68697940e8a8f2fbb84aaae90d584295b03bf,422212465131520,5000000000,1538966,11617
03bd6d28432d67effa2b2b89dd5fd68697940e8a8f2fbb84aaae90d584295b03bf,421112953503744,5000000000,6984879,0
03bd6d28432d67effa2b2b89dd5fd68697940e8a8f2fbb84aaae90d584295b03bf,416714906992640,21000000000,0,1009426
03bd6d28432d67effa2b2b89dd5fd68697940e8a8f2fbb84aaae90d584295b03bf,429909046525952,5000000000,118521,151201
03bd6d28432d67effa2b2b89dd5fd68697940e8a8f2fbb84aaae90d584295b03bf,425511000014848,16000000000,0,7529416
03bd6d28432d67effa2b2b89dd5fd68697940e8a8f2fbb84aaae90d584295b03bf,413416372109312,4000000000,0,67647
036360986f6673fd63711d6153841ae613e040bd1f7d32d648a1befdfc6ce4a702,535462162792448,1250000000,6872,45816
036360986f6673fd63711d6153841ae613e040bd1f7d32d648a1befdfc6ce4a702,402421255831552,1000000000,45816,6872
02cfdc6b60e5931d174a342b20b50d6a2a17c6e4ef8e077ea54069a3541ad50eb0,586039697670144,500000000,515,0
02cfdc6b60e5931d174a342b20b50d6a2a17c6e4ef8e077ea54069a3541ad50eb0,575044581392384,10000000000,0,515
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,365037860487168,2000000000,88600,69083
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,592636767436800,16777215000,630,8510
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,401321744203776,50000000000,63676,1055332
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,509073883725824,100000000000,12240,3699
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,403520767459328,7651301000,0,71049
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,511272906981376,16000000000,8137455,9413064
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,450799767453696,16435392000,117589,749056
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,548656302325760,6000000000,0,1360568
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,549755813953536,200000000000,0,44515961
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,332052511653888,10000000000,48828870,2604
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,555253372092416,10000000000,2016183,10566045
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,334251534909440,10000000000,82548874,517371
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,575044581392384,10000000000,3900416,1782948
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,562949953486848,4000000000,1189122,17747028
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,579442627903488,10000000000,251301,413446
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,513471930236928,22222222000,5820549,761888
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,377132488392704,4000000000,324541,6128577
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,564049465114624,10000000000,1880413,6422457
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,556352883720192,10000000000,0,4269317
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,599233837203456,10000000000,147521,4136542
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,366137372114944,4000000000,875093,98585
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,462894395359232,20000000000,1176741,4487690
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,578343116275712,4000000000,213370,7359885
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,371634930253824,4000000000,546598,4008008
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,569547023253504,10000000000,703871,651656
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,577243604647936,10000000000,0,258558
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,557452395347968,10000000000,0,27272
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,461794883731456,20000000000,27141,1552691
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,389227116298240,12345678000,130663,2089855
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,454098302337024,10000000000,808922,6912690
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,435406604664832,10000000000,0,1377203
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,576144093020160,10000000000,0,385755
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,570646534881280,10000000000,357373,18728905
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,433207581409280,10000000000,176528,1467412
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,573945069764608,4000000000,323798,1267482
033dbb3f4662640d4888918eeb986069b9b775c921b9ec6debcada1b3ac58a1b0b,368336395370497,80000000000,0,4368561
033dbb3f4662640d4888918eeb986069b9b775c921b9ec6debcada1b3ac58a1b0b,368336395370496,50000000000,4368561,0
025022f660d278b8d90415bdde1b385841b6caf179dc69569e4b55fd5aec70555f,507974372098048,10000000000,16865,67727
025022f660d278b8d90415bdde1b385841b6caf179dc69569e4b55fd5aec70555f,409018325598208,30000000000,0,47342026
025022f660d278b8d90415bdde1b385841b6caf179dc69569e4b55fd5aec70555f,432108069781504,5000000000,14299,27726643
025022f660d278b8d90415bdde1b385841b6caf179dc69569e4b55fd5aec70555f,531064116281344,10000000000,638349,0
025022f660d278b8d90415bdde1b385841b6caf179dc69569e4b55fd5aec70555f,343047627931648,10000000000,79410918,1575
025022f660d278b8d90415bdde1b385841b6caf179dc69569e4b55fd5aec70555f,510173395353600,16777215000,4703232,0
025022f660d278b8d90415bdde1b385841b6caf179dc69569e4b55fd5aec70555f,536561674420224,8000000000,46449,1628
025022f660d278b8d90415bdde1b385841b6caf179dc69569e4b55fd5aec70555f,428809534898176,5000000000,125117,22399
025022f660d278b8d90415bdde1b385841b6caf179dc69569e4b55fd5aec70555f,539860209303552,10000000000,0,14108195
025022f660d278b8d90415bdde1b385841b6caf179dc69569e4b55fd5aec70555f,403520767459328,7651301000,4324529,10139
0293bc8988a035126d3d343cd918c9f336567faf8cbe41d9df7574c8644895aa14,539860209303552,10000000000,67084,1619
0293bc8988a035126d3d343cd918c9f336567faf8cbe41d9df7574c8644895aa14,448600744198144,8500000000,0,158841
0293bc8988a035126d3d343cd918c9f336567faf8cbe41d9df7574c8644895aa14,538760697675776,15000000000,189038,24137
0293bc8988a035126d3d343cd918c9f336567faf8cbe41d9df7574c8644895aa14,540959720931328,10000000000,4510,329807
0293bc8988a035126d3d343cd918c9f336567faf8cbe41d9df7574c8644895aa14,492581209309184,2000000000,202356,2835
0293bc8988a035126d3d343cd918c9f336567faf8cbe41d9df7574c8644895aa14,543158744186880,3800000000,101930,61050
0293bc8988a035126d3d343cd918c9f336567faf8cbe41d9df7574c8644895aa14,447501232570368,5000000000,13706,95
03ff8254accfed217b86979443346dcee6673ffb06eb7942d0ef14f568930625b7,415615395364864,2000000000,0,0
03ff8254accfed217b86979443346dcee6673ffb06eb7942d0ef14f568930625b7,478287558148096,2000000000,0,0
0243054886aa6026a4312583bab952dad7723f840d037884d5a72b729fdb52ecbd,554153860464640,5662475000,204339,3630753
0243054886aa6026a4312583bab952dad7723f840d037884d5a72b729fdb52ecbd,595935302320128,16486691000,174914,644469
0243054886aa6026a4312583bab952dad7723f840d037884d5a72b729fdb52ecbd,594835790692352,3508609000,727071,260708
0243054886aa6026a4312583bab952dad7723f840d037884d5a72b729fdb52ecbd,446401720942592,3066952000,582973,0
0243054886aa6026a4312583bab952dad7723f840d037884d5a72b729fdb52ecbd,592636767436800,16777215000,915855,117786
0243054886aa6026a4312583bab952dad7723f840d037884d5a72b729fdb52ecbd,345246651187200,10000000000,4761037,92588
0243054886aa6026a4312583bab952dad7723f840d037884d5a72b729fdb52ecbd,593736279064576,16777215000,124493,926530
0243054886aa6026a4312583bab952dad7723f840d037884d5a72b729fdb52ecbd,600333348831232,12393755000,0,1815708
02d64d032d72d826b0b3ecbe359f11236995abd2491b5868c0abff42f7a0327a90,355142255837184,10009953000,18167,612
02d64d032d72d826b0b3ecbe359f11236995abd2491b5868c0abff42f7a0327a90,485984139542528,2000000000,2297,8425
02d64d032d72d826b0b3ecbe359f11236995abd2491b5868c0abff42f7a0327a90,414515883737088,1000000000,0,3391
02d64d032d72d826b0b3ecbe359f11236995abd2491b5868c0abff42f7a0327a90,354042744209408,500000000,10134,18169
037d7494f666955d305c09b9f3b4ad4288c6278c4b336608a16129e94e662b3c90,594835790692352,3508609000,19042,157104
037d7494f666955d305c09b9f3b4ad4288c6278c4b336608a16129e94e662b3c90,369435906998272,500000000,33324,28647
037d7494f666955d305c09b9f3b4ad4288c6278c4b336608a16129e94e662b3c90,382630046531584,15000000000,152121,18807
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,532163627909120,10000000000,0,308723
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,526666069770240,3399741000,2684,179
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,424411488387072,2159000000,231727,0
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,456297325592576,5000000000,70938,2306
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,446401720942592,3066952000,0,7794
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,442003674431488,5000000000,625,0
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,448600744198144,8500000000,10734,0
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,499178279075840,2000000000,2306,8
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,467292441870336,5000000000,0,0
02c4ae20674d7627021639986d75988b5f17c8693ed43b794beeef2384d04e5bf1,404620279087104,6300000000,0,0
02c4ae20674d7627021639986d75988b5f17c8693ed43b794beeef2384d04e5bf1,555253372092416,10000000000,0,0
02c4ae20674d7627021639986d75988b5f17c8693ed43b794beeef2384d04e5bf1,503576325586944,6000000000,0,0
02c4ae20674d7627021639986d75988b5f17c8693ed43b794beeef2384d04e5bf1,545357767442432,10000000000,0,0
02c4ae20674d7627021639986d75988b5f17c8693ed43b794beeef2384d04e5bf1,436506116292608,6000000000,0,0
02c4ae20674d7627021639986d75988b5f17c8693ed43b794beeef2384d04e5bf1,546457279070208,10000000000,0,0
0333a4a1ec6ddb057fdc26c830ee0e457ddaa32c1eb476a8b46d4eb1a592f70578,581641651159040,3000000000,199184,1111697
0333a4a1ec6ddb057fdc26c830ee0e457ddaa32c1eb476a8b46d4eb1a592f70578,502476813959168,3000000000,32218,11574716
0333a4a1ec6ddb057fdc26c830ee0e457ddaa32c1eb476a8b46d4eb1a592f70578,367236883742720,505816000,0,200658
0333a4a1ec6ddb057fdc26c830ee0e457ddaa32c1eb476a8b46d4eb1a592f70578,583840674414592,3000000000,12813441,157767
034571b9db808937e265a230fbafb1df2a1a6a9f0b291eed2df31a6b5f598978cc,551954837209088,28311000,0,0
034571b9db808937e265a230fbafb1df2a1a6a9f0b291eed2df31a6b5f598978cc,550855325581312,357573000,0,0
032c2cb64ef0b6d5f4fac7b474712517b461fdf30ca85c32ed8d9a35c752042fc9,587139209297920,4800000000,255,4440
032c2cb64ef0b6d5f4fac7b474712517b461fdf30ca85c32ed8d9a35c752042fc9,586039697670144,500000000,4440,255
03c38c9abb6694747ea04bf7fdd008a413c7833b338dc79622a29e51bac48b5bd7,439804651175936,500000000,0,0
0313827390afcae8876dc7d56c417d5698effb237e6eab45a364ac71e9e2044c9a,474989023264768,2000000000,153958,7562
0313827390afcae8876dc7d56c417d5698effb237e6eab45a364ac71e9e2044c9a,561850441859072,10000000000,124149,239650
0313827390afcae8876dc7d56c417d5698effb237e6eab45a364ac71e9e2044c9a,456297325592576,5000000000,0,135050
0313827390afcae8876dc7d56c417d5698effb237e6eab45a364ac71e9e2044c9a,455197813964800,5000000000,215549,111387
036ea732371dd1164ce91adbb567a4f0a768e5babd6a05488894a935800619a500,412316860481536,1000000000,0,3165
036ea732371dd1164ce91adbb567a4f0a768e5babd6a05488894a935800619a500,504675837214720,2000000000,3370,0
036ea732371dd1164ce91adbb567a4f0a768e5babd6a05488894a935800619a500,490382186053632,2000000000,0,206
021998f701de16564da7abff57abf8a79bd722de3f0152d5e7a219021fd5287510,572845558136832,3000000000,651624,10532
021998f701de16564da7abff57abf8a79bd722de3f0152d5e7a219021fd5287510,528865093025792,20000000000,1691917,201707
021998f701de16564da7abff57abf8a79bd722de3f0152d5e7a219021fd5287510,544258255814656,5160000000,185626,1095911
021998f701de16564da7abff57abf8a79bd722de3f0152d5e7a219021fd5287510,450799767453696,16435392000,1904089,1702777
021998f701de16564da7abff57abf8a79bd722de3f0152d5e7a219021fd5287510,452998790709248,5000000000,22390,1802548
021998f701de16564da7abff57abf8a79bd722de3f0152d5e7a219021fd5287510,507974372098048,10000000000,491158,387727
021998f701de16564da7abff57abf8a79bd722de3f0152d5e7a219021fd5287510,451899279081472,5000000000,448380,193990
020f744caa3a20c3195de8752024f98edf1100b072db7bc5d582d64a860132e7c0,467292441870336,5000000000,0,0
020f744caa3a20c3195de8752024f98edf1100b072db7bc5d582d64a860132e7c0,496979255820288,15000000000,474917,1256209
020f744caa3a20c3195de8752024f98edf1100b072db7bc5d582d64a860132e7c0,521168511631360,7500000000,152338,181129
020f744caa3a20c3195de8752024f98edf1100b072db7bc5d582d64a860132e7c0,542059232559104,4100000000,1142013,331956
039eed455b9a3da293e8202ea622c22669081dca7cd7d2082225b8de9541f82b82,361739325603840,3000000000,21906,6315
039eed455b9a3da293e8202ea622c22669081dca7cd7d2082225b8de9541f82b82,363938348859392,2000000000,1848,2369
039eed455b9a3da293e8202ea622c22669081dca7cd7d2082225b8de9541f82b82,479387069775872,2000000000,1303,64808
039eed455b9a3da293e8202ea622c22669081dca7cd7d2082225b8de9541f82b82,357341279092736,1000000000,73488,25057
032419161f0505a955c4025e90eb441f5cf5b103a99b9f2cde2965fb80e6b29d8c,379331511648256,6000000000,0,0
032419161f0505a955c4025e90eb441f5cf5b103a99b9f2cde2965fb80e6b29d8c,564049465114624,10000000000,0,0
032419161f0505a955c4025e90eb441f5cf5b103a99b9f2cde2965fb80e6b29d8c,514571441864704,18070817000,0,0
038607b58550d272ce8a058b77bc7a00e099687531359074bb600477f6bb7d1764,445302209314816,10000000000,0,60154
038607b58550d272ce8a058b77bc7a00e099687531359074bb600477f6bb7d1764,545357767442432,10000000000,4940,0
038607b58550d272ce8a058b77bc7a00e099687531359074bb600477f6bb7d1764,584940186042368,10000000000,0,0
038607b58550d272ce8a058b77bc7a00e099687531359074bb600477f6bb7d1764,557452395347968,10000000000,0,834
038607b58550d272ce8a058b77bc7a00e099687531359074bb600477f6bb7d1764,481586093031424,2000000000,56048,0
03006fcf3312dae8d068ea297f58e2bd00ec1ffe214b793eda46966b6294a53ce6,424411488387072,2159000000,0,457166
03006fcf3312dae8d068ea297f58e2bd00ec1ffe214b793eda46966b6294a53ce6,580542139531264,12000000000,12287,38437
03006fcf3312dae8d068ea297f58e2bd00ec1ffe214b793eda46966b6294a53ce6,399122720948224,100000000000,87388,160911
03006fcf3312dae8d068ea297f58e2bd00ec1ffe214b793eda46966b6294a53ce6,367236883742720,505816000,39251,319714
03006fcf3312dae8d068ea297f58e2bd00ec1ffe214b793eda46966b6294a53ce6,341948116303872,10000000000,878518,41188
02c4a7390c5c0e28eff5d8034a49d724900b196948f5723fecd887512b2f0020f3,532163627909120,10000000000,353389,0
02c4a7390c5c0e28eff5d8034a49d724900b196948f5723fecd887512b2f0020f3,433207581409280,10000000000,8,147664
02c4a7390c5c0e28eff5d8034a49d724900b196948f5723fecd887512b2f0020f3,533263139536896,10000000000,159320,294672
02c4a7390c5c0e28eff5d8034a49d724900b196948f5723fecd887512b2f0020f3,426610511642624,2500000000,5017,15589
02c4a7390c5c0e28eff5d8034a49d724900b196948f5723fecd887512b2f0020f3,432108069781504,5000000000,25114,734
02c4a7390c5c0e28eff5d8034a49d724900b196948f5723fecd887512b2f0020f3,472790000009216,2000000000,81784,162722
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,414515883737088,1000000000,98248,241500
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,330953000026112,10000000000,120733708,70
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,457396837220352,20200200000,443855,83451
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,413416372109312,4000000000,0,42382
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,444202697687040,2000000000,0,117518
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,415615395364864,2000000000,0,330385
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,493680720936960,6000000000,16288,2390
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,410117837225984,4000000000,569525,64059
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,524467046514688,7000000000,632954,279525
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,412316860481536,1000000000,46387,186442
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,520069000003584,279518538000,14439210,10712805
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,598134325575680,200000000000,4034046,559625
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,435406604664832,10000000000,2324921,195111
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,597034813947904,200000000000,0,130523630
03540c5a5159390c5644e16a80e5a8036f99759a06c6eb4ecbd0a84c11dc64f7de,384829069787136,1600000000,1120,498711
03540c5a5159390c5644e16a80e5a8036f99759a06c6eb4ecbd0a84c11dc64f7de,395824186064896,1800000000,5314689,2016
03540c5a5159390c5644e16a80e5a8036f99759a06c6eb4ecbd0a84c11dc64f7de,370535418626048,1100000000,19,245517
03540c5a5159390c5644e16a80e5a8036f99759a06c6eb4ecbd0a84c11dc64f7de,407918813970432,4093035000,1911,3961339
03540c5a5159390c5644e16a80e5a8036f99759a06c6eb4ecbd0a84c11dc64f7de,354042744209408,500000000,462,610452
038fb77fd39a5d0782027a420571482d9dbef1a24f129bbafc487ac084a2251e5f,517869976748032,16777215000,0,5688339
038fb77fd39a5d0782027a420571482d9dbef1a24f129bbafc487ac084a2251e5f,351843720953856,5000000000,55299,2151061
038fb77fd39a5d0782027a420571482d9dbef1a24f129bbafc487ac084a2251e5f,349644697698304,1000000000,5550438,0
038fb77fd39a5d0782027a420571482d9dbef1a24f129bbafc487ac084a2251e5f,470590976753664,2000000000,2406409,172711
0395ac249d64403e98e344a510581893ee9855b0ddf25a30b5de1c6d2567a8a987,559651418603520,2000000000,0,0
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,598134325575680,200000000000,98334,11237547
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,518969488375808,333333333000,110879704,63971407
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,587139209297920,4800000000,2059516,1328654
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,496979255820288,15000000000,1215578,3376109
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,381530534903808,8000000000,0,430223
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,461794883731456,20000000000,3971350,103093
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,466192930242560,5000000000,1185860,861810
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,392525651181568,3154337000,2486860,731399
